City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Visakhapatnam,2019-03-14,50.39,159.08,20.49,61.21,49.22,9.92,0.84,25.54,16.02,2.48,5.05,0.67,131.0,Moderate
Visakhapatnam,2019-03-15,43.56,116.19,10.54,38.18,28.88,10.07,0.72,12.45,22.29,0.88,1.28,0.18,130.0,Moderate
Visakhapatnam,2019-03-16,28.18,95.94,5.96,25.99,18.67,8.88,0.59,8.67,18.53,0.94,1.5,0.16,107.0,Moderate
Visakhapatnam,2019-03-17,34.35,105.79,12.83,37.82,30.54,11.04,0.62,13.1,15.39,1.44,2.82,0.2,98.0,Satisfactory
Visakhapatnam,2019-03-18,30.15,79.98,8.63,29.19,22.42,9.72,0.57,35.88,34.91,1.85,4.34,0.91,98.0,Satisfactory
Visakhapatnam,2019-03-19,32.39,100.66,13.28,43.73,34.05,9.23,0.68,4.7,21.36,3.68,8.13,2.35,100.0,Satisfactory
Visakhapatnam,2019-03-20,27.53,72.87,6.94,28.71,20.92,9.03,0.64,9.69,20.53,2.39,9.1,0.92,78.0,Satisfactory
Visakhapatnam,2019-03-21,23.36,66.43,10.06,29.64,23.95,7.49,0.79,9.32,22.21,4.19,6.98,1.61,74.0,Satisfactory
Visakhapatnam,2019-03-22,36.33,115.06,16.25,42.43,35.79,8.6,0.96,27.76,10.36,3.94,7.53,1.51,91.0,Satisfactory
Visakhapatnam,2019-03-23,31.12,105.29,12.4,36.11,29.29,8.76,0.77,11.71,13.51,3.16,6.39,1.52,114.0,Moderate
Visakhapatnam,2019-03-24,31.06,108.14,15.64,35.72,31.71,7.9,0.87,11.38,10.46,3.76,5.71,1.12,101.0,Moderate
Visakhapatnam,2019-03-25,36.77,89.98,15.7,35.59,31.69,7.68,0.83,4.85,15.33,2.95,7.09,0.88,99.0,Satisfactory
Visakhapatnam,2019-03-26,24.49,64.93,13.33,30.89,27.27,6.13,0.7,8.09,8.37,2.08,7.01,0.49,81.0,Satisfactory
Visakhapatnam,2019-03-27,24.5,76.36,12.35,33.42,27.82,6.14,0.68,10.25,12.09,1.57,3.53,0.51,71.0,Satisfactory
Visakhapatnam,2019-03-28,30.49,93.56,9.58,33.41,25.56,6.78,0.77,15.85,14.54,1.81,3.06,0.43,87.0,Satisfactory
Visakhapatnam,2019-03-29,31.8,102.51,9.63,28.23,22.85,7.16,0.83,11.6,15.0,2.38,3.93,0.66,91.0,Satisfactory
Visakhapatnam,2019-03-30,37.15,104.69,15.62,36.12,31.91,7.17,0.86,12.35,8.66,2.55,5.63,0.76,103.0,Moderate
Visakhapatnam,2019-03-31,44.75,133.71,18.2,45.4,38.95,7.48,0.88,22.5,8.84,3.16,4.71,0.91,110.0,Moderate
Visakhapatnam,2019-04-01,43.25,133.41,8.31,35.51,25.64,6.01,0.94,10.1,17.23,3.16,5.88,0.93,126.0,Moderate
Visakhapatnam,2019-04-02,28.42,103.06,11.85,36.19,28.89,5.34,0.95,17.8,10.37,2.34,5.13,0.71,108.0,Moderate
Visakhapatnam,2019-04-03,27.5,89.44,13.6,35.23,29.79,5.19,0.88,14.67,9.43,1.83,3.93,0.7,101.0,Moderate
Visakhapatnam,2019-04-04,27.02,103.61,20.57,32.42,33.96,4.97,0.87,21.15,4.48,3.23,4.9,1.02,91.0,Satisfactory
Visakhapatnam,2019-04-05,23.63,77.64,21.08,25.85,30.79,5.33,0.72,19.17,4.17,2.34,4.15,0.9,96.0,Satisfactory
Visakhapatnam,2019-04-06,32.96,109.5,13.85,43.6,34.45,6.14,0.63,8.55,9.24,2.85,5.75,0.88,86.0,Satisfactory
Visakhapatnam,2019-04-07,25.61,85.39,8.02,41.37,28.52,5.39,0.64,12.44,17.83,2.48,5.67,0.79,105.0,Moderate
Visakhapatnam,2019-04-08,22.42,79.8,14.26,22.97,23.82,4.41,0.8,4.42,5.25,2.47,4.12,0.87,81.0,Satisfactory
Visakhapatnam,2019-04-09,23.73,81.76,19.81,23.77,28.74,5.25,0.85,6.88,5.09,2.87,5.12,0.74,80.0,Satisfactory
Visakhapatnam,2019-04-10,33.69,99.18,14.32,22.46,23.58,5.62,0.66,5.13,9.26,2.02,3.52,0.66,100.0,Satisfactory
Visakhapatnam,2019-04-11,,,,,,,,,,,,,86.0,Satisfactory
Visakhapatnam,2019-04-12,17.95,97.07,20.46,31.15,33.19,4.88,0.96,8.95,8.21,3.05,4.38,1.25,,
Visakhapatnam,2019-04-13,27.28,106.57,14.48,42.29,34.27,6.29,0.8,7.57,30.51,3.53,7.25,1.38,96.0,Satisfactory
Visakhapatnam,2019-04-14,20.65,85.16,16.65,31.55,30.32,6.09,0.71,9.19,7.99,2.46,6.18,0.72,99.0,Satisfactory
Visakhapatnam,2019-04-15,28.84,107.04,20.1,36.27,35.64,6.95,0.84,16.08,7.94,3.54,5.54,1.46,89.0,Satisfactory
Visakhapatnam,2019-04-16,31.45,120.82,20.27,42.89,39.3,7.41,0.87,19.8,9.43,4.6,7.18,1.72,110.0,Moderate
Visakhapatnam,2019-04-17,35.3,116.16,15.75,33.42,30.58,7.0,0.8,6.68,10.95,2.97,5.23,1.21,114.0,Moderate
Visakhapatnam,2019-04-18,31.25,102.2,15.92,24.69,26.08,5.86,0.75,5.09,7.71,1.83,4.44,0.72,111.0,Moderate
Visakhapatnam,2019-04-19,22.48,68.45,10.03,18.99,18.27,5.28,0.65,3.89,8.0,1.3,3.58,0.48,88.0,Satisfactory
Visakhapatnam,2019-04-20,21.76,73.93,14.91,28.49,27.27,5.19,0.71,4.05,8.68,1.56,4.51,0.7,71.0,Satisfactory
Visakhapatnam,2019-04-21,25.62,86.99,20.55,44.16,40.2,6.25,0.79,2.61,7.01,3.47,9.56,1.7,79.0,Satisfactory
Visakhapatnam,2019-04-22,29.58,78.81,8.56,33.58,24.82,6.46,0.65,3.6,23.29,2.45,5.58,1.07,85.0,Satisfactory
Visakhapatnam,2019-04-23,26.19,68.03,10.22,26.87,22.6,5.44,0.61,3.32,17.99,1.7,3.72,0.66,72.0,Satisfactory
Visakhapatnam,2019-04-24,21.88,60.43,13.66,22.74,23.2,5.26,0.6,2.76,8.57,1.87,4.71,0.56,63.0,Satisfactory
Visakhapatnam,2019-04-25,37.51,114.06,14.93,23.73,24.76,5.05,0.88,3.31,8.22,2.18,4.54,0.9,83.0,Satisfactory
Visakhapatnam,2019-04-26,38.9,120.33,12.73,27.19,24.81,24.31,0.79,2.88,11.15,2.46,3.92,0.86,116.0,Moderate
Visakhapatnam,2019-04-27,29.45,96.85,12.22,23.62,22.35,34.25,1.01,2.41,9.02,1.9,4.55,0.73,113.0,Moderate
Visakhapatnam,2019-04-28,25.92,104.1,16.81,19.16,23.85,38.69,0.83,3.27,8.65,2.88,3.22,0.61,102.0,Moderate
Visakhapatnam,2019-04-29,18.89,65.88,14.16,15.71,19.87,42.9,0.61,5.58,7.06,1.89,3.17,0.58,85.0,Satisfactory
Visakhapatnam,2019-04-30,12.9,52.79,8.44,15.86,15.3,43.25,0.61,5.1,10.51,1.08,2.73,0.32,56.0,Satisfactory
Visakhapatnam,2019-05-01,13.18,50.34,4.75,18.79,13.85,25.06,0.58,5.3,10.63,1.14,3.53,0.38,46.0,Good
Visakhapatnam,2019-05-02,15.1,55.1,9.33,35.9,26.68,13.04,0.57,6.22,5.82,1.88,4.35,0.91,50.0,Good
Visakhapatnam,2019-05-03,59.67,198.42,10.9,49.52,35.21,12.07,1.16,4.15,25.37,5.16,10.52,2.33,97.0,Satisfactory
Visakhapatnam,2019-05-04,52.61,180.09,4.74,32.12,20.93,31.66,0.86,2.49,36.58,2.56,4.47,0.95,175.0,Moderate
Visakhapatnam,2019-05-05,65.23,220.1,6.93,42.18,28.07,26.72,0.95,3.66,32.99,3.03,3.88,0.66,160.0,Moderate
Visakhapatnam,2019-05-06,67.2,216.54,7.84,31.58,23.17,31.93,0.9,3.34,26.11,2.39,4.32,0.66,190.0,Moderate
Visakhapatnam,2019-05-07,56.08,194.4,11.34,35.5,28.1,25.79,0.85,3.37,15.57,2.01,3.2,0.55,163.0,Moderate
Visakhapatnam,2019-05-08,54.82,183.91,6.11,22.26,16.8,41.26,0.64,2.01,23.67,2.06,2.71,0.42,166.0,Moderate
Visakhapatnam,2019-05-09,61.23,188.33,8.18,26.94,20.98,16.66,1.16,4.41,33.61,3.34,5.08,0.94,151.0,Moderate
Visakhapatnam,2019-05-10,56.23,171.44,4.67,18.5,13.62,26.89,0.81,3.73,36.53,2.85,4.14,0.74,163.0,Moderate
Visakhapatnam,2019-05-11,49.08,163.64,5.63,11.09,10.49,3.62,0.87,3.19,25.23,2.72,4.09,0.79,140.0,Moderate
Visakhapatnam,2019-05-12,44.74,147.05,4.91,10.19,9.26,23.45,0.71,3.32,24.45,2.42,3.59,0.61,138.0,Moderate
Visakhapatnam,2019-05-13,43.14,168.58,7.54,11.43,12.19,9.65,0.98,2.82,17.65,2.92,4.07,0.73,135.0,Moderate
Visakhapatnam,2019-05-14,37.06,122.82,5.88,10.67,10.43,5.51,0.69,2.64,19.63,2.03,4.12,0.68,129.0,Moderate
Visakhapatnam,2019-05-15,45.0,113.4,5.28,4.13,6.02,7.08,0.9,7.43,23.34,1.98,3.35,0.59,116.0,Moderate
Visakhapatnam,2019-05-16,29.21,130.06,10.51,19.75,18.92,12.63,0.84,9.12,15.88,2.87,5.45,0.72,111.0,Moderate
Visakhapatnam,2019-05-17,35.01,127.26,10.53,40.82,30.27,4.86,0.97,7.74,16.0,2.45,5.64,1.13,125.0,Moderate
Visakhapatnam,2019-05-18,40.21,139.76,13.36,42.51,33.59,5.31,0.96,6.94,14.09,2.52,4.46,0.95,117.0,Moderate
Visakhapatnam,2019-05-19,38.02,124.52,11.59,38.62,29.97,6.32,0.68,25.27,11.39,2.07,3.34,0.86,127.0,Moderate
Visakhapatnam,2019-05-20,31.6,105.97,12.45,28.85,25.47,3.77,0.83,12.95,14.09,2.63,4.29,1.11,,
Visakhapatnam,2019-05-21,31.98,117.35,11.57,32.0,26.43,6.16,0.79,9.84,11.98,2.28,3.52,0.8,108.0,Moderate
Visakhapatnam,2019-05-22,32.84,120.24,14.11,32.44,28.73,17.9,0.67,13.58,11.28,1.49,2.2,0.46,115.0,Moderate
Visakhapatnam,2019-05-23,26.16,103.66,10.78,28.5,23.92,12.54,0.73,10.67,10.02,1.69,2.06,0.45,106.0,Moderate
Visakhapatnam,2019-05-24,29.8,104.97,9.9,29.1,23.53,5.34,0.77,11.11,13.22,1.88,2.5,0.54,101.0,Moderate
Visakhapatnam,2019-05-25,39.15,123.66,9.88,31.19,24.62,7.44,0.82,7.83,17.42,1.63,2.05,0.4,109.0,Moderate
Visakhapatnam,2019-05-26,57.41,131.82,5.22,33.59,22.11,4.44,0.75,7.1,26.98,1.94,1.84,0.39,126.0,Moderate
Visakhapatnam,2019-05-27,31.75,127.6,7.55,34.42,24.46,3.11,0.79,6.71,32.66,2.08,2.7,0.63,120.0,Moderate
Visakhapatnam,2019-05-28,39.54,117.65,12.21,51.29,37.33,1.9,1.06,18.0,29.81,3.99,6.75,1.6,106.0,Moderate
Visakhapatnam,2019-05-29,33.95,112.15,11.21,44.94,32.14,1.71,0.85,29.13,19.85,3.07,5.7,1.83,114.0,Moderate
Visakhapatnam,2019-05-30,33.91,103.26,6.99,42.39,28.22,2.52,0.8,17.44,23.55,3.83,6.86,2.63,111.0,Moderate
Visakhapatnam,2019-05-31,37.1,107.98,6.56,31.49,22.21,4.8,0.77,4.73,24.16,3.35,6.07,1.77,103.0,Moderate
Visakhapatnam,2019-06-01,45.29,106.33,7.38,29.3,21.59,8.43,0.76,6.79,30.85,4.59,8.09,2.53,103.0,Moderate
Visakhapatnam,2019-06-02,50.58,137.62,6.03,33.15,22.59,14.25,0.79,7.03,26.69,4.12,5.68,1.49,87.0,Satisfactory
Visakhapatnam,2019-06-03,29.74,101.8,17.14,44.6,37.79,3.6,0.9,6.22,19.75,4.76,10.42,4.77,97.0,Satisfactory
Visakhapatnam,2019-06-04,42.08,113.64,18.3,50.29,41.75,3.73,0.86,9.46,16.86,5.72,17.77,4.03,109.0,Moderate
Visakhapatnam,2019-06-05,50.27,126.08,5.74,31.49,21.31,12.96,0.85,7.79,25.76,4.88,6.84,2.2,88.0,Satisfactory
Visakhapatnam,2019-06-06,38.91,123.12,8.69,35.15,25.77,4.53,0.84,8.96,22.76,5.45,9.33,3.73,117.0,Moderate
Visakhapatnam,2019-06-07,45.26,127.45,8.4,35.69,25.79,6.4,0.85,13.73,18.08,6.15,8.71,2.81,121.0,Moderate
Visakhapatnam,2019-06-08,37.51,118.95,6.51,32.28,22.46,3.04,0.74,11.74,18.21,5.39,7.21,2.16,109.0,Moderate
Visakhapatnam,2019-06-09,55.58,133.27,6.45,46.77,30.12,5.79,0.9,14.09,31.21,5.53,10.18,2.8,119.0,Moderate
Visakhapatnam,2019-06-10,47.28,116.44,5.79,51.94,32.33,5.43,0.82,15.56,40.04,6.59,14.42,3.39,122.0,Moderate
Visakhapatnam,2019-06-11,37.53,113.19,8.34,49.11,32.91,3.74,0.74,14.49,24.99,5.61,13.34,3.17,99.0,Satisfactory
Visakhapatnam,2019-06-12,,131.6,8.97,51.42,34.76,4.03,0.86,23.45,21.92,7.58,11.37,3.8,119.0,Moderate
Visakhapatnam,2019-06-13,27.89,94.44,5.57,43.7,27.77,2.49,0.75,12.47,35.08,4.56,10.61,2.75,112.0,Moderate
Visakhapatnam,2019-06-14,39.18,130.58,10.88,54.95,38.2,2.65,0.97,18.97,21.48,7.25,15.75,3.93,101.0,Moderate
Visakhapatnam,2019-06-15,37.35,138.02,7.87,46.38,31.2,2.71,0.76,21.26,24.49,5.66,10.97,3.21,122.0,Moderate
Visakhapatnam,2019-06-16,40.03,141.42,11.35,40.83,30.06,4.1,0.69,21.41,19.68,3.92,9.24,1.68,135.0,Moderate
Visakhapatnam,2019-06-17,33.4,100.52,12.51,53.01,38.49,5.01,0.78,9.52,17.89,6.24,22.56,4.13,109.0,Moderate
Visakhapatnam,2019-06-18,40.58,120.64,8.07,45.39,30.84,5.24,0.84,18.11,25.52,5.4,11.08,2.74,100.0,Satisfactory
Visakhapatnam,2019-06-19,59.13,196.5,11.49,56.36,39.33,7.92,1.08,11.91,13.25,10.35,19.07,4.78,153.0,Moderate
Visakhapatnam,2019-06-20,37.62,105.75,9.24,38.69,28.1,4.81,0.89,6.32,17.01,5.81,12.49,3.62,126.0,Moderate
Visakhapatnam,2019-06-21,28.8,66.8,11.94,41.36,31.71,4.09,0.82,9.01,21.5,5.3,14.08,4.74,86.0,Satisfactory
Visakhapatnam,2019-06-22,56.84,114.49,20.05,63.61,50.14,5.83,1.11,8.07,11.88,9.83,26.43,7.23,104.0,Moderate
Visakhapatnam,2019-06-23,39.46,81.53,7.26,37.97,26.09,4.9,0.73,8.51,25.95,6.12,16.7,3.2,98.0,Satisfactory
Visakhapatnam,2019-06-24,35.47,71.35,5.17,28.75,19.5,5.85,0.68,8.96,24.19,4.23,13.81,1.78,75.0,Satisfactory
Visakhapatnam,2019-06-25,22.96,61.28,7.14,26.62,19.97,5.84,0.64,7.11,11.66,3.77,7.76,1.73,60.0,Satisfactory
Visakhapatnam,2019-06-26,30.65,84.08,7.75,27.46,20.91,6.72,0.79,8.36,16.2,3.88,9.33,2.31,73.0,Satisfactory
Visakhapatnam,2019-06-27,40.18,105.25,7.6,47.96,31.68,6.71,0.81,13.28,19.68,5.36,11.1,3.0,98.0,Satisfactory
Visakhapatnam,2019-06-28,30.4,106.57,9.54,50.51,34.62,6.97,0.87,14.79,17.03,7.6,20.77,4.73,100.0,Satisfactory
Visakhapatnam,2019-06-29,25.84,91.36,12.85,42.21,32.9,7.97,0.8,14.17,9.36,5.24,14.78,4.15,105.0,Moderate
Visakhapatnam,2019-06-30,20.4,77.9,8.26,39.65,27.81,8.58,0.63,14.86,11.36,5.79,21.77,2.66,80.0,Satisfactory
Visakhapatnam,2019-07-01,41.42,96.54,20.57,59.14,48.18,8.32,0.88,6.55,4.82,8.13,28.76,7.78,,
Visakhapatnam,2019-07-02,29.39,92.4,14.88,50.5,38.96,7.99,0.66,9.93,6.8,5.5,15.59,4.32,88.0,Satisfactory
Visakhapatnam,2019-07-03,33.41,141.22,10.19,43.53,31.44,7.41,1.02,14.2,10.3,7.05,12.82,4.3,107.0,Moderate
Visakhapatnam,2019-07-04,33.55,139.81,11.72,40.73,31.2,7.02,0.68,14.65,11.12,6.83,11.15,3.61,132.0,Moderate
Visakhapatnam,2019-07-05,33.67,85.62,13.64,41.48,33.15,6.54,0.61,14.04,6.21,5.4,11.03,3.88,110.0,Moderate
Visakhapatnam,2019-07-06,25.58,91.73,17.5,39.32,35.15,5.7,0.7,10.14,5.42,5.97,15.23,4.13,80.0,Satisfactory
Visakhapatnam,2019-07-07,30.74,139.65,15.7,46.97,37.74,5.3,0.69,31.92,6.92,5.89,10.78,3.02,107.0,Moderate
Visakhapatnam,2019-07-08,26.75,100.5,10.06,35.87,27.26,5.77,0.59,23.57,7.95,3.32,6.01,1.49,128.0,Moderate
Visakhapatnam,2019-07-09,41.29,192.31,17.47,44.71,34.82,5.2,1.27,10.69,7.76,9.97,11.66,6.04,,
Visakhapatnam,2019-07-10,31.12,121.6,11.42,40.55,30.85,4.98,0.83,9.07,9.17,4.87,9.05,3.33,129.0,Moderate
Visakhapatnam,2019-07-11,25.62,106.83,10.77,34.25,26.97,7.96,0.63,7.67,9.32,4.2,7.9,2.76,108.0,Moderate
Visakhapatnam,2019-07-12,20.88,95.85,8.9,34.46,25.57,6.4,0.5,7.07,11.47,4.08,7.44,2.73,102.0,Moderate
Visakhapatnam,2019-07-13,34.28,118.77,11.76,41.25,31.5,6.85,0.52,6.76,10.65,5.13,11.37,4.14,110.0,Moderate
Visakhapatnam,2019-07-14,28.47,84.28,11.2,41.79,31.34,6.26,0.37,6.88,4.38,4.2,9.27,1.79,106.0,Moderate
Visakhapatnam,2019-07-15,22.4,103.5,6.74,36.97,25.14,5.15,0.76,6.45,19.04,5.34,12.88,3.75,,
Visakhapatnam,2019-07-16,41.9,130.91,16.51,49.44,39.72,8.12,0.95,5.05,13.19,8.1,20.31,3.74,106.0,Moderate
Visakhapatnam,2019-07-17,57.36,161.99,20.86,59.13,48.41,9.14,1.07,6.75,14.7,8.11,19.16,6.34,143.0,Moderate
Visakhapatnam,2019-07-18,40.74,106.84,7.75,33.3,24.01,9.25,0.63,12.61,25.08,5.28,13.23,3.08,117.0,Moderate
Visakhapatnam,2019-07-19,58.92,110.31,16.16,48.17,38.77,11.25,0.93,9.67,12.78,7.76,19.72,5.27,106.0,Moderate
Visakhapatnam,2019-07-20,34.17,71.59,5.19,24.07,17.02,9.8,0.57,11.45,20.48,4.46,7.92,1.44,89.0,Satisfactory
Visakhapatnam,2019-07-21,20.21,48.5,2.79,12.57,8.96,7.2,0.44,14.75,24.05,1.91,6.87,0.72,57.0,Satisfactory
Visakhapatnam,2019-07-22,20.03,47.3,3.46,13.26,9.86,7.28,0.39,14.46,18.31,2.03,4.23,1.04,46.0,Good
Visakhapatnam,2019-07-23,16.74,50.23,9.48,17.67,17.1,6.6,0.49,15.32,9.97,3.01,7.32,1.65,49.0,Good
Visakhapatnam,2019-07-24,29.76,102.17,11.47,35.69,28.3,6.63,0.89,15.27,12.02,5.05,16.02,2.96,75.0,Satisfactory
Visakhapatnam,2019-07-25,29.61,81.88,9.2,35.82,26.53,5.46,1.05,5.87,16.25,4.26,10.06,3.47,100.0,Satisfactory
Visakhapatnam,2019-07-26,19.61,49.3,22.44,40.12,39.59,4.58,0.67,13.09,7.5,5.41,17.78,4.17,78.0,Satisfactory
Visakhapatnam,2019-07-27,17.07,54.79,21.73,40.79,39.36,4.61,0.7,12.45,4.78,5.29,16.02,4.46,52.0,Satisfactory
Visakhapatnam,2019-07-28,27.38,50.55,22.79,39.75,39.68,5.41,0.75,15.04,3.57,4.77,11.66,3.55,71.0,Satisfactory
Visakhapatnam,2019-07-29,24.48,70.71,18.77,38.05,35.49,6.43,0.93,10.33,4.97,4.66,11.24,4.59,53.0,Satisfactory
Visakhapatnam,2019-07-30,26.17,96.67,13.3,36.98,30.48,6.59,0.76,14.9,8.75,5.11,11.05,3.11,85.0,Satisfactory
Visakhapatnam,2019-07-31,32.33,124.88,14.67,43.05,34.83,7.19,0.98,9.68,7.18,6.07,11.7,3.55,104.0,Moderate
Visakhapatnam,2019-08-01,26.12,90.2,13.03,34.39,28.89,7.49,0.88,10.89,6.41,4.4,9.58,3.09,113.0,Moderate
Visakhapatnam,2019-08-02,17.8,58.85,17.24,32.18,31.13,8.13,0.79,15.37,3.58,4.49,10.4,3.3,75.0,Satisfactory
Visakhapatnam,2019-08-03,25.11,49.19,32.58,45.85,50.87,8.68,0.84,11.42,2.98,6.96,16.1,7.65,68.0,Satisfactory
Visakhapatnam,2019-08-04,29.95,92.72,20.07,38.31,36.69,8.33,0.99,13.0,6.39,5.97,13.49,3.78,83.0,Satisfactory
Visakhapatnam,2019-08-05,21.59,57.12,17.1,41.77,36.12,8.01,0.86,10.46,6.44,6.27,14.99,6.18,88.0,Satisfactory
Visakhapatnam,2019-08-06,22.25,44.55,26.53,38.1,41.84,9.55,0.71,14.35,3.96,6.56,15.0,5.66,82.0,Satisfactory
Visakhapatnam,2019-08-07,14.45,26.19,27.97,35.05,41.39,9.13,0.56,8.44,2.49,8.11,15.38,6.68,52.0,Satisfactory
Visakhapatnam,2019-08-08,24.41,82.32,21.6,29.55,33.27,9.73,0.79,14.27,6.81,4.98,9.74,5.42,63.0,Satisfactory
Visakhapatnam,2019-08-09,30.46,103.55,11.38,38.34,29.64,7.86,0.74,11.71,15.62,6.99,12.1,4.6,90.0,Satisfactory
Visakhapatnam,2019-08-10,36.4,104.83,14.67,40.32,33.38,8.43,0.82,16.17,10.84,6.33,13.76,6.03,98.0,Satisfactory
Visakhapatnam,2019-08-11,29.25,82.66,11.2,26.37,23.14,9.1,0.69,13.81,12.65,4.61,13.66,2.99,102.0,Moderate
Visakhapatnam,2019-08-12,42.33,110.48,23.83,40.05,40.68,13.41,1.09,13.23,11.31,8.31,29.15,7.41,90.0,Satisfactory
Visakhapatnam,2019-08-13,38.76,100.88,11.89,29.49,25.35,11.8,1.04,11.26,9.43,6.95,21.26,5.21,101.0,Moderate
Visakhapatnam,2019-08-14,38.11,101.57,7.43,22.38,17.94,10.34,0.75,10.36,15.09,5.31,11.18,3.51,108.0,Moderate
Visakhapatnam,2019-08-15,44.17,162.64,5.18,29.12,19.7,11.33,1.17,15.21,10.91,5.5,4.95,1.23,113.0,Moderate
Visakhapatnam,2019-08-16,30.77,78.38,9.98,17.04,17.2,0.7,0.89,12.98,21.1,6.02,14.37,6.64,,
Visakhapatnam,2019-08-17,46.96,108.8,13.25,16.53,19.51,,1.06,17.68,13.95,7.57,17.64,7.78,96.0,Satisfactory
Visakhapatnam,2019-08-18,39.9,91.54,9.41,9.45,12.24,,1.03,12.4,19.0,5.41,15.28,4.27,113.0,Moderate
Visakhapatnam,2019-08-19,49.19,107.54,11.17,13.93,16.42,,1.35,14.32,15.85,7.59,17.78,6.54,112.0,Moderate
Visakhapatnam,2019-08-20,51.98,128.99,6.45,11.32,11.27,,1.05,10.99,11.92,6.69,20.74,5.89,108.0,Moderate
Visakhapatnam,2019-08-21,36.68,93.0,7.58,9.43,11.19,2.84,0.7,9.77,15.12,7.85,19.49,3.58,112.0,Moderate
Visakhapatnam,2019-08-22,29.83,81.31,9.73,10.6,13.56,4.12,0.73,11.5,21.25,6.11,20.19,7.13,77.0,Satisfactory
Visakhapatnam,2019-08-23,45.17,124.19,15.13,15.42,20.51,2.82,1.24,9.78,12.48,9.97,32.15,12.57,109.0,Moderate
Visakhapatnam,2019-08-24,30.77,84.5,9.69,11.86,14.17,2.47,0.88,10.12,10.44,7.66,25.86,6.87,97.0,Satisfactory
Visakhapatnam,2019-08-25,26.34,57.94,6.68,11.76,11.72,2.46,0.57,7.02,4.44,4.05,20.0,2.47,82.0,Satisfactory
Visakhapatnam,2019-08-26,38.8,149.3,7.11,13.14,12.54,3.49,1.28,7.78,22.53,8.85,14.91,5.9,,
Visakhapatnam,2019-08-27,35.18,105.31,4.73,9.73,9.03,5.14,0.79,9.85,22.84,5.29,10.53,3.71,108.0,Moderate
Visakhapatnam,2019-08-28,32.64,106.67,5.44,9.42,9.43,5.12,0.65,13.95,19.52,5.27,13.29,3.43,109.0,Moderate
Visakhapatnam,2019-08-29,,,,,,,,,,,,,102.0,Moderate
Visakhapatnam,2019-08-30,,,,,,,,,,,,,,
Visakhapatnam,2019-08-31,,,,,,,,,,,,,,
Visakhapatnam,2019-09-01,,,,,,,,,,,,,,
Visakhapatnam,2019-09-02,,,,,,,,,,,,,,
Visakhapatnam,2019-09-03,,,,,,,,,,,,,,
Visakhapatnam,2019-09-04,,,,,,,,,,,,,,
Visakhapatnam,2019-09-05,30.08,71.23,21.6,42.61,41.28,16.85,1.1,10.96,7.67,5.11,14.71,5.85,,
Visakhapatnam,2019-09-06,20.11,52.18,19.18,36.1,34.79,9.54,0.71,11.7,19.76,5.35,15.59,5.4,62.0,Satisfactory
Visakhapatnam,2019-09-07,18.05,52.41,19.62,39.29,36.84,8.68,0.77,3.19,14.59,4.48,13.57,4.73,56.0,Satisfactory
Visakhapatnam,2019-09-08,23.49,80.31,11.34,32.1,26.31,7.35,0.84,6.27,21.65,6.41,10.85,3.86,64.0,Satisfactory
Visakhapatnam,2019-09-09,29.19,108.49,12.63,35.22,29.01,6.81,0.94,5.22,27.72,5.47,8.75,3.34,98.0,Satisfactory
Visakhapatnam,2019-09-10,33.74,106.76,17.0,42.43,35.44,6.52,0.95,10.84,17.76,5.37,12.5,5.13,111.0,Moderate
Visakhapatnam,2019-09-11,35.28,98.36,21.98,42.02,40.22,5.6,0.95,14.92,17.79,5.44,14.41,5.22,104.0,Moderate
Visakhapatnam,2019-09-12,33.52,91.75,15.98,41.39,35.0,5.03,1.03,11.65,20.83,5.76,13.93,4.67,93.0,Satisfactory
Visakhapatnam,2019-09-13,34.27,97.09,21.38,47.83,42.83,6.12,1.06,12.33,17.62,4.73,14.54,5.33,96.0,Satisfactory
Visakhapatnam,2019-09-14,39.35,93.44,8.6,39.29,28.02,6.93,0.73,11.27,28.48,3.61,11.06,4.13,107.0,Moderate
Visakhapatnam,2019-09-15,37.09,85.61,6.65,33.06,22.99,6.25,0.68,13.99,32.83,2.16,5.95,1.55,86.0,Satisfactory
Visakhapatnam,2019-09-16,42.98,98.42,7.28,34.0,24.13,7.16,0.84,11.14,38.86,1.87,6.42,2.46,83.0,Satisfactory
Visakhapatnam,2019-09-17,35.14,66.68,4.12,15.97,11.84,6.4,0.47,43.29,39.25,0.57,6.59,0.92,91.0,Satisfactory
Visakhapatnam,2019-09-18,14.11,45.52,14.42,21.64,23.23,4.27,0.5,13.71,18.83,0.99,7.31,2.06,60.0,Satisfactory
Visakhapatnam,2019-09-19,9.76,27.66,3.26,9.06,7.46,3.87,0.43,14.52,36.58,0.51,2.81,0.96,43.0,Good
Visakhapatnam,2019-09-20,14.75,37.77,9.46,20.6,18.65,4.08,0.54,14.57,35.98,1.18,5.13,1.38,53.0,Satisfactory
Visakhapatnam,2019-09-21,15.09,80.12,24.8,20.87,31.27,3.86,0.61,13.48,18.88,2.72,9.12,2.69,77.0,Satisfactory
Visakhapatnam,2019-09-22,6.64,31.12,8.82,14.1,14.67,3.09,0.5,13.67,19.18,1.82,5.37,1.07,44.0,Good
Visakhapatnam,2019-09-23,6.63,20.53,8.07,18.22,16.42,3.16,0.59,19.71,21.31,1.97,7.87,1.48,42.0,Good
